Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,40,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,40,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,66,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,66,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,47,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,47,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,56,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,56,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,54,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,54,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,20,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,20,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,21,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,21,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,38,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,38,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,70,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,70,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,65,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,65,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,74,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,74,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,68,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,68,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,43,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,43,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,55,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,55,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,64,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,64,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,75,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,75,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,19,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,19,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,62,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,62,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,59,A143,A153,4,A173,2,A191,A201,male,PerturbTC23
[0.9949026703834534],1,A12,48,A34,A42,14391,A61,A72,1,A101,4,A123,59,A143,A153,4,A173,2,A191,A201,female,PerturbTC23
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,67,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,67,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,22,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,22,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,49,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,49,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,45,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,45,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,53,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,53,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,35,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,35,A141,A151,3,A173,1,A192,A201,female,OrigionalTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,61,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,61,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,28,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,28,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,25,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,25,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,24,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,24,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,60,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,60,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,32,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,32,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,44,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,44,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,31,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,31,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,48,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,48,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,26,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,26,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,36,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,36,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,39,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,39,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,42,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,42,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,34,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,34,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,63,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,63,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,27,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,27,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,30,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,30,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,57,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,57,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,33,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,33,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,37,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,37,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,58,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,58,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,23,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,23,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,29,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,29,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,52,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,52,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,50,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,50,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,46,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,46,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,51,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,51,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,41,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,41,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,40,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,40,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,66,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,66,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,47,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,47,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,56,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,56,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,54,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,54,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,20,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,20,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,21,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,21,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,38,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,38,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,70,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,70,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,65,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,65,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,74,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,74,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,68,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,68,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,43,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,43,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,55,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,55,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,64,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,64,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,75,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,75,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,19,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,19,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,62,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,62,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,59,A141,A151,3,A173,1,A192,A201,male,PerturbTC24
[0.44964170455932617],0,A11,4,A34,A40,2286,A64,A74,3,A101,4,A121,59,A141,A151,3,A173,1,A192,A201,female,PerturbTC24
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,67,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,67,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,22,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,22,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,49,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,49,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,45,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,45,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,53,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,53,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,35,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,35,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,61,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,61,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,28,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,28,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,25,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,25,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,24,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,24,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,60,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,60,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,32,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,32,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,44,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,44,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,31,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,31,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,48,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,48,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,26,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,26,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,36,A141,A152,1,A174,2,A191,A202,male,OrigionalTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,36,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,39,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,39,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,42,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,42,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,34,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,34,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,63,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,63,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,27,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,27,A141,A152,1,A174,2,A191,A202,female,PerturbTC25
[1.397722940055246e-06],0,A14,7,A32,A40,1478,A62,A73,4,A103,3,A123,30,A141,A152,1,A174,2,A191,A202,male,PerturbTC25
