Expected_ModelPred,Expected_PredValue,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,TC
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,Asian-Pac-Islander,Female,3820,1894,35,India,PerturbTC51
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,3820,1894,35,India,PerturbTC51
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,3820,1894,35,India,PerturbTC51
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,Other,Male,3820,1894,35,India,PerturbTC51
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,Other,Female,3820,1894,35,India,PerturbTC51
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,White,Male,3820,1894,35,India,PerturbTC51
[0.9550653100013733],1,89,Self-emp-not-inc,Masters,1,Divorced,Craft-repair,Other-relative,White,Female,3820,1894,35,India,PerturbTC51
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Black,Male,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Black,Female,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,4386,2008,40,India,OrigionalTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Other,Male,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,Other,Female,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,White,Male,4386,2008,40,India,PerturbTC52
[0.9976255893707275],1,17,Federal-gov,9th,4,Widowed,Protective-serv,Not-in-family,White,Female,4386,2008,40,India,PerturbTC52
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Black,Male,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Black,Female,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Male,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Asian-Pac-Islander,Female,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Male,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,3820,2507,50,India,OrigionalTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Other,Male,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,Other,Female,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,White,Male,3820,2507,50,India,PerturbTC53
[0.9881192445755005],1,22,Self-emp-inc,Some-college,9,Never-married,Armed-Forces,Own-child,White,Female,3820,2507,50,India,PerturbTC53
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Male,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Female,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Male,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,12099,1816,42,India,OrigionalTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Other,Male,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,Other,Female,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Male,12099,1816,42,India,PerturbTC54
[1.0],1,24,Federal-gov,Assoc-acdm,13,Married-civ-spouse,Priv-house-serv,Not-in-family,White,Female,12099,1816,42,India,PerturbTC54
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Black,Male,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Black,Female,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Other,Male,12099,1828,44,India,OrigionalTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,Other,Female,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,White,Male,12099,1828,44,India,PerturbTC55
[1.0],1,27,Self-emp-not-inc,7th-8th,14,Married-AF-spouse,Adm-clerical,Wife,White,Female,12099,1828,44,India,PerturbTC55
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Black,Male,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Black,Female,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Male,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Asian-Pac-Islander,Female,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Amer-Indian-Eskimo,Female,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Other,Male,4386,1564,65,India,OrigionalTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,Other,Female,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,White,Male,4386,1564,65,India,PerturbTC56
[0.9998183250427246],1,28,Private,Doctorate,4,Married-spouse-absent,Exec-managerial,Husband,White,Female,4386,1564,65,India,PerturbTC56
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Black,Male,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Black,Female,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Male,3820,1587,31,India,OrigionalTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Other,Male,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,Other,Female,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,White,Male,3820,1587,31,India,PerturbTC57
[0.9929652214050293],1,30,Without-pay,Assoc-voc,11,Separated,Handlers-cleaners,Wife,White,Female,3820,1587,31,India,PerturbTC57
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Black,Male,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Black,Female,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Male,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Asian-Pac-Islander,Female,3820,1816,32,India,OrigionalTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Male,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Other,Male,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,Other,Female,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,White,Male,3820,1816,32,India,PerturbTC58
[0.9999335408210754],1,37,State-gov,Prof-school,14,Widowed,Prof-specialty,Wife,White,Female,3820,1816,32,India,PerturbTC58
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Black,Male,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Black,Female,4386,1828,35,India,OrigionalTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Female,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Male,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Other,Male,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,Other,Female,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,White,Male,4386,1828,35,India,PerturbTC59
[0.9980626106262207],1,89,Self-emp-inc,5th-6th,11,Never-married,Other-service,Other-relative,White,Female,4386,1828,35,India,PerturbTC59
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Black,Male,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Black,Female,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Male,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,Female,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Male,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Amer-Indian-Eskimo,Female,12099,1564,32,India,OrigionalTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Other,Male,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,Other,Female,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,White,Male,12099,1564,32,India,PerturbTC60
[1.0],1,17,Federal-gov,10th,1,Married-civ-spouse,Sales,Other-relative,White,Female,12099,1564,32,India,PerturbTC60
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Black,Male,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Black,Female,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Male,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Asian-Pac-Islander,Female,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Male,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Amer-Indian-Eskimo,Female,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Other,Male,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,Other,Female,3820,1587,44,India,OrigionalTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,White,Male,3820,1587,44,India,PerturbTC61
[0.8539453744888306],1,22,Local-gov,Preschool,1,Married-spouse-absent,Transport-moving,Own-child,White,Female,3820,1587,44,India,PerturbTC61
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Black,Male,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Black,Female,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Asian-Pac-Islander,Male,3820,1828,40,India,OrigionalTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Asian-Pac-Islander,Female,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Female,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Other,Male,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,Other,Female,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,White,Male,3820,1828,40,India,PerturbTC62
[0.9969006776809692],1,24,State-gov,12th,13,Separated,Farming-fishing,Own-child,White,Female,3820,1828,40,India,PerturbTC62
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Male,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,Female,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,12099,1894,50,India,OrigionalTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Male,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,Other,Female,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,12099,1894,50,India,PerturbTC63
[1.0],1,27,Private,1st-4th,14,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,12099,1894,50,India,PerturbTC63
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Black,Male,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Black,Female,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Asian-Pac-Islander,Male,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Asian-Pac-Islander,Female,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Male,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Amer-Indian-Eskimo,Female,3103,1816,65,Mexico,OrigionalTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Other,Male,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,Other,Female,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,White,Male,3103,1816,65,Mexico,PerturbTC64
[0.9917621612548828],1,30,Self-emp-inc,Bachelors,1,Widowed,Tech-support,Husband,White,Female,3103,1816,65,Mexico,PerturbTC64
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Black,Male,12099,1828,42,Mexico,OrigionalTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Black,Female,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Male,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Female,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Amer-Indian-Eskimo,Female,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Other,Male,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Other,Female,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,White,Male,12099,1828,42,Mexico,PerturbTC65
[1.0],1,37,Without-pay,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,White,Female,12099,1828,42,Mexico,PerturbTC65
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Black,Male,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Black,Female,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Other,Male,3103,2507,35,Mexico,OrigionalTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,Other,Female,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,White,Male,3103,2507,35,Mexico,PerturbTC66
[0.9994735717773438],1,89,Local-gov,11th,13,Married-AF-spouse,Protective-serv,Not-in-family,White,Female,3103,2507,35,Mexico,PerturbTC66
