Perturb_ModelPred,Perturb_PredValue,Expected_ModelPred,Expected_PredValue,checkingstatus,duration,history,purpose,amount,savings,employ,installment,others,residence,property,age,otherplans,housing,cards,job,liable,tele,foreign,sex,TC
[4.744924939070749e-11],0,[8.871892803741233e-11],0,A14,13,A34,A42,1478,A64,A74,4,A102,2,A122,59,A142,A153,2,A174,2,A192,A202,male,PerturbTC19
[5.208789510824374e-10],0,[8.871892803741233e-11],0,A14,13,A34,A42,1478,A64,A74,4,A102,2,A122,59,A142,A153,2,A174,2,A192,A202,female,PerturbTC19
[1.4379404333908496e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,67,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[1.4946300325391348e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,67,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[9.948308843377163e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,22,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00041872262954711914],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,22,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[3.117052171930368e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,49,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[6.47755223326385e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,49,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[3.7017815479600813e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,45,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[8.973041258286685e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,45,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.6246809170515917e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,53,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[4.676082971855067e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,53,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[5.689562598831799e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,35,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00020259618759155273],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,35,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.8609787044709947e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,61,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[2.4368364393012598e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,61,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[7.686827174779864e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,28,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.000323563814163208],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,28,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[8.744757806766756e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,25,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0003680586814880371],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,25,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[9.128820366299806e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,24,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00038424134254455566],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,24,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.9427115471870593e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,60,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[2.6436755433678627e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,60,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[6.472623770292785e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,32,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0002586543560028076],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,32,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[3.86436127541856e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,44,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[9.734665945870802e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,44,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[6.756896375748056e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,31,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00028070807456970215],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,31,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[3.253944447223489e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,48,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[7.027367973932996e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,48,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[8.376868976256446e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,26,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00035256147384643555],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,26,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[5.450204731971553e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,36,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00018683075904846191],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,36,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[4.790836172219315e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,39,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0001462996006011963],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,39,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[4.211246462659801e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,42,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00011457371147116646],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,42,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[5.939454705838898e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,34,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00021982192993164062],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,34,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.7076844383012713e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,63,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[2.070439040835481e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,63,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[8.024441555676276e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,27,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.000337749719619751],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,27,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[7.053653661159842e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,30,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0002969503402709961],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,30,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.2100850038953013e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,57,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[3.375622691237368e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,57,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[6.2002989409393194e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,33,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00023850798606872559],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,33,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[5.220896603930214e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,37,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00017213821411132812],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,37,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.117107600341228e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,58,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[3.111516707576811e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,58,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[9.5297512103798e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,23,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0004010498523712158],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,23,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[7.3634307540260124e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,29,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00030997395515441895],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,29,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.7399496005386936e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,52,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[5.0729991926345974e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,52,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.985907521235731e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,50,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[5.970742495264858e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,50,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[3.5460423486455284e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,46,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[8.270981925306842e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,46,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.8602860080439996e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,51,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[5.5036016419762745e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,51,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[4.396218056257339e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,41,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00012430548667907715],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,41,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[4.5892876165964935e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,40,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0001348555088043213],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,40,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.5010935827675098e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,66,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[1.621496085135732e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,66,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[3.396861458782041e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,47,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[7.623866986250505e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,47,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.3071502486260442e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,56,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[3.662152812466957e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,56,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.5142616877360524e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,54,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[4.310229996917769e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,54,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.0841342046319369e-08],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,20,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00045624375343322754],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,20,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.0385210913455012e-08],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,21,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00043711066246032715],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,21,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[5.001255409808891e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,38,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00015872716903686523],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,38,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.2639801427738462e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,70,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[1.1705446013365872e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,70,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.567017515746727e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,65,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[1.759128826961387e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,65,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.0643210757166344e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,74,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[8.450057066511363e-06],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,74,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.37744415873442e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,68,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[1.3776926607533824e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,68,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[4.034081069193007e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,43,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.00010560945520410314],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,43,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.408469201853336e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,55,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[3.9729970012558624e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,55,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.6358396859317281e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,64,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[1.9084476662101224e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,64,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.0195455590888969e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,75,A141,A152,2,A173,2,A191,A202,male,OrigionalTC20
[7.78892444941448e-06],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,75,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.1317463410875916e-08],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,19,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[0.0004762709140777588],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,19,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[1.7826879972204779e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,62,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[2.2461761545855552e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,62,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[2.028033740941737e-09],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,59,A141,A152,2,A173,2,A191,A202,male,PerturbTC20
[2.86807662632782e-05],0,[1.0195455590888969e-09],0,A13,16,A32,A42,2376,A63,A72,3,A103,4,A122,59,A141,A152,2,A173,2,A191,A202,female,PerturbTC20
[5.7400633522775024e-05],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,67,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.28627848625183105],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,67,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0014040172100067139],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,22,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.8125438690185547],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,22,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.00024059414863586426],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,49,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.5096319913864136],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,49,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0003307163715362549],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,45,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.5622019171714783],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,45,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.00017499923706054688],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,53,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.4568486511707306],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,53,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0007103383541107178],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,35,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.6854698657989502],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,35,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[9.254672477254644e-05],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,61,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.3552195429801941],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,61,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0010251998901367188],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,28,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7593775987625122],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,28,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0011997222900390625],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,25,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7871695160865784],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,25,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0012643039226531982],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,24,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7958961725234985],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,24,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.00010021537309512496],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,60,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.367424339056015],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,60,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0008313357830047607],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,32,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7186352014541626],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,32,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0003580451011657715],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,44,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.5751745700836182],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,44,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0008760690689086914],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,31,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7292053699493408],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,31,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.00026044249534606934],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,48,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.5228404998779297],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,48,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0011385083198547363],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,26,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7781736850738525],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,26,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0006739497184753418],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,36,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.673956036567688],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,36,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0005330145359039307],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,39,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.6381760835647583],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,39,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.00041982531547546387],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,42,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.6007952690124512],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,42,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0007485151290893555],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,34,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.6967601180076599],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,34,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[7.892451685620472e-05],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,63,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.331378310918808],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,63,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0010803639888763428],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,27,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.768909215927124],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,27,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.0009231269359588623],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,30,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.7395221590995789],1,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,30,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
[0.00012728571891784668],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,57,A142,A151,1,A172,2,A192,A202,male,PerturbTC21
[0.40501677989959717],0,[0.0016429126262664795],0,A11,21,A33,A42,2376,A64,A75,2,A103,1,A124,57,A142,A151,1,A172,2,A192,A202,female,PerturbTC21
