Perturb_ModelPred,Perturb_PredValue,Expected_ModelPred,Expected_PredValue,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,TC
[1.0],1,[1.0],1,30,Federal-gov,12th,11,Married-civ-spouse,Other-service,Unmarried,Other,Male,12099,1587,35,Canada,PerturbTC142
[1.0],1,[1.0],1,30,Federal-gov,12th,11,Married-civ-spouse,Other-service,Unmarried,Other,Female,12099,1587,35,Canada,OrigionalTC142
[1.0],1,[1.0],1,30,Federal-gov,12th,11,Married-civ-spouse,Other-service,Unmarried,White,Male,12099,1587,35,Canada,PerturbTC142
[1.0],1,[1.0],1,30,Federal-gov,12th,11,Married-civ-spouse,Other-service,Unmarried,White,Female,12099,1587,35,Canada,PerturbTC142
[0.9996939301490784],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Black,Male,4386,1564,42,Canada,PerturbTC143
[0.9994674921035767],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Black,Female,4386,1564,42,Canada,PerturbTC143
[0.999782383441925],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Asian-Pac-Islander,Male,4386,1564,42,Canada,PerturbTC143
[0.9996212124824524],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,4386,1564,42,Canada,PerturbTC143
[0.9995542764663696],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Male,4386,1564,42,Canada,PerturbTC143
[0.9992243051528931],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,4386,1564,42,Canada,PerturbTC143
[0.9995241165161133],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Other,Male,4386,1564,42,Canada,OrigionalTC143
[0.9991719722747803],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,Other,Female,4386,1564,42,Canada,PerturbTC143
[0.9997522830963135],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,White,Male,4386,1564,42,Canada,PerturbTC143
[0.9995689392089844],1,[0.9995241165161133],1,30,Private,1st-4th,11,Divorced,Sales,Own-child,White,Female,4386,1564,42,Canada,PerturbTC143
[0.999936044216156],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Black,Male,4386,1587,40,Germany,PerturbTC144
[0.9998791217803955],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Black,Female,4386,1587,40,Germany,OrigionalTC144
[0.999958872795105],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,4386,1587,40,Germany,PerturbTC144
[0.9999222755432129],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,4386,1587,40,Germany,PerturbTC144
[0.9999147653579712],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,4386,1587,40,Germany,PerturbTC144
[0.9998391270637512],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,4386,1587,40,Germany,PerturbTC144
[0.99991774559021],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Other,Male,4386,1587,40,Germany,PerturbTC144
[0.9998447895050049],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,Other,Female,4386,1587,40,Germany,PerturbTC144
[0.9999496936798096],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,White,Male,4386,1587,40,Germany,PerturbTC144
[0.9999051094055176],1,[0.9998791217803955],1,37,Federal-gov,Bachelors,15,Divorced,Transport-moving,Not-in-family,White,Female,4386,1587,40,Germany,PerturbTC144
[0.9625773429870605],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Black,Male,3820,1816,42,Germany,PerturbTC145
[0.9366151094436646],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Black,Female,3820,1816,42,Germany,PerturbTC145
[0.9730963706970215],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Male,3820,1816,42,Germany,OrigionalTC145
[0.9540835618972778],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Asian-Pac-Islander,Female,3820,1816,42,Germany,PerturbTC145
[0.9463931322097778],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,3820,1816,42,Germany,PerturbTC145
[0.9102498292922974],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Amer-Indian-Eskimo,Female,3820,1816,42,Germany,PerturbTC145
[0.942978024482727],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Other,Male,3820,1816,42,Germany,PerturbTC145
[0.9047637581825256],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,Other,Female,3820,1816,42,Germany,PerturbTC145
[0.9694923162460327],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,White,Male,3820,1816,42,Germany,PerturbTC145
[0.9480684995651245],1,[0.9730963706970215],1,27,Local-gov,HS-grad,1,Never-married,Farming-fishing,Wife,White,Female,3820,1816,42,Germany,PerturbTC145
[0.9729762077331543],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Black,Male,3103,1828,35,Germany,PerturbTC146
[0.9538825750350952],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Black,Female,3103,1828,35,Germany,PerturbTC146
[0.9806309938430786],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3103,1828,35,Germany,PerturbTC146
[0.9667611122131348],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Asian-Pac-Islander,Female,3103,1828,35,Germany,PerturbTC146
[0.9611074924468994],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,3103,1828,35,Germany,PerturbTC146
[0.9341951608657837],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,3103,1828,35,Germany,PerturbTC146
[0.958588719367981],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Other,Male,3103,1828,35,Germany,OrigionalTC146
[0.9300602674484253],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,Other,Female,3103,1828,35,Germany,PerturbTC146
[0.9780135154724121],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,White,Male,3103,1828,35,Germany,PerturbTC146
[0.96234130859375],1,[0.958588719367981],1,28,Without-pay,11th,9,Separated,Machine-op-inspct,Husband,White,Female,3103,1828,35,Germany,PerturbTC146
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Black,Male,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Black,Female,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Female,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Male,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,12099,115,50,Germany,OrigionalTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Other,Male,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,Other,Female,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,White,Male,12099,115,50,Germany,PerturbTC147
[1.0],1,[1.0],1,89,State-gov,Masters,13,Married-AF-spouse,Tech-support,Other-relative,White,Female,12099,115,50,Germany,PerturbTC147
[0.9990696907043457],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Black,Male,3103,1564,65,Germany,PerturbTC148
[0.9983817338943481],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Black,Female,3103,1564,65,Germany,PerturbTC148
[0.9993381500244141],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Asian-Pac-Islander,Male,3103,1564,65,Germany,OrigionalTC148
[0.998848557472229],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Asian-Pac-Islander,Female,3103,1564,65,Germany,PerturbTC148
[0.9986450672149658],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,3103,1564,65,Germany,PerturbTC148
[0.9976438283920288],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,3103,1564,65,Germany,PerturbTC148
[0.9985536336898804],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Other,Male,3103,1564,65,Germany,PerturbTC148
[0.9974850416183472],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,Other,Female,3103,1564,65,Germany,PerturbTC148
[0.9992468357086182],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,White,Male,3103,1564,65,Germany,PerturbTC148
[0.9986896514892578],1,[0.9993381500244141],1,24,Private,9th,14,Widowed,Craft-repair,Own-child,White,Female,3103,1564,65,Germany,PerturbTC148
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Black,Male,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Black,Female,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Male,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Asian-Pac-Islander,Female,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,12099,2008,31,Germany,OrigionalTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Other,Male,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,Other,Female,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,White,Male,12099,2008,31,Germany,PerturbTC149
[1.0],1,[1.0],1,30,Self-emp-inc,Some-college,4,Married-civ-spouse,Protective-serv,Unmarried,White,Female,12099,2008,31,Germany,PerturbTC149
[0.9937586784362793],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Black,Male,3103,2507,32,Germany,OrigionalTC150
[0.9882754683494568],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Black,Female,3103,2507,32,Germany,PerturbTC150
[0.9959781169891357],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Male,3103,2507,32,Germany,PerturbTC150
[0.9924299716949463],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Asian-Pac-Islander,Female,3103,2507,32,Germany,PerturbTC150
[0.9917070865631104],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,3103,2507,32,Germany,PerturbTC150
[0.984449565410614],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,3103,2507,32,Germany,PerturbTC150
[0.9919976592063904],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Other,Male,3103,2507,32,Germany,PerturbTC150
[0.9849907159805298],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,Other,Female,3103,2507,32,Germany,PerturbTC150
[0.9950911402702332],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,White,Male,3103,2507,32,Germany,PerturbTC150
[0.9907676577568054],1,[0.9937586784362793],1,37,Self-emp-not-inc,Assoc-acdm,11,Married-spouse-absent,Armed-Forces,Other-relative,White,Female,3103,2507,32,Germany,PerturbTC150
[0.9499808549880981],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Black,Male,4386,1587,44,Germany,PerturbTC151
[0.9160419702529907],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Black,Female,4386,1587,44,Germany,PerturbTC151
[0.963907778263092],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,4386,1587,44,Germany,PerturbTC151
[0.9388098120689392],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,4386,1587,44,Germany,PerturbTC151
[0.9287521839141846],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,4386,1587,44,Germany,OrigionalTC151
[0.8821953535079956],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,4386,1587,44,Germany,PerturbTC151
[0.9243030548095703],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Other,Male,4386,1587,44,Germany,PerturbTC151
[0.8752294778823853],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,Other,Female,4386,1587,44,Germany,PerturbTC151
[0.9591245651245117],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,White,Male,4386,1587,44,Germany,PerturbTC151
[0.9309386014938354],1,[0.9287521839141846],1,17,Local-gov,7th-8th,4,Never-married,Priv-house-serv,Other-relative,White,Female,4386,1587,44,Germany,PerturbTC151
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Black,Male,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Black,Female,12099,1894,40,Germany,OrigionalTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Other,Male,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,Other,Female,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,White,Male,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,22,Private,Doctorate,15,Married-AF-spouse,Adm-clerical,Wife,White,Female,12099,1894,40,Germany,PerturbTC152
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Black,Male,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Black,Female,12099,1828,31,Germany,OrigionalTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Other,Male,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,Other,Female,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,White,Male,12099,1828,31,Germany,PerturbTC153
[1.0],1,[1.0],1,28,Without-pay,Assoc-voc,4,Married-AF-spouse,Exec-managerial,Unmarried,White,Female,12099,1828,31,Germany,PerturbTC153
[0.6062509417533875],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Male,0,115,50,Germany,PerturbTC154
[0.44906601309776306],0,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Female,0,115,50,Germany,PerturbTC154
[0.7054218649864197],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Male,0,115,50,Germany,PerturbTC154
[0.5590300559997559],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Asian-Pac-Islander,Female,0,115,50,Germany,OrigionalTC154
[0.5362603664398193],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,115,50,Germany,PerturbTC154
[0.379721999168396],0,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,0,115,50,Germany,PerturbTC154
[0.5451916456222534],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Other,Male,0,115,50,Germany,PerturbTC154
[0.3882288336753845],0,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,Other,Female,0,115,50,Germany,PerturbTC154
[0.6621901988983154],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Male,0,115,50,Germany,PerturbTC154
[0.5092599391937256],1,[0.5590300559997559],1,89,Private,Prof-school,15,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Female,0,115,50,Germany,PerturbTC154
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Black,Male,12099,1587,50,Germany,OrigionalTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Black,Female,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Other,Male,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,Other,Female,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,White,Male,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,30,Private,5th-6th,1,Separated,Prof-specialty,Not-in-family,White,Female,12099,1587,50,Germany,PerturbTC155
[1.0],1,[1.0],1,37,State-gov,10th,14,Married-civ-spouse,Other-service,Other-relative,Black,Male,12099,2008,31,Germany,PerturbTC156
